"idOrganizacion";"idActividad";"level_2";"level_3";"level_4";"level_5";"level_6";"level_7";"level_8";"level_9";"level_10";"level_11"
"41";"12";NULL;"En laboratorio";"Análisis microbiológicos en productos cosméticos";"Aislamiento e identificación";"Staphylococcus aureus";"Cosméticos";"<p>Ausencia / Presencia</p>";"<p>PEE.LASA.MB.22</p>";"ISO 22718:2015";NULL
"41";"12";NULL;"En laboratorio";"Análisis microbiológicos en productos cosméticos";"Aislamiento e identificación";"Candida albicans";"Cosméticos";"<p>Ausencia / Presencia</p>";"<p>PEE.LASA.MB.22</p>";"ISO 18416:2015";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Espectrofotometría";"Demanda Química de Oxigeno (DQO)";"Aguas naturales
Aguas de consumo
Aguas residuales";"<p>(4 a 22 000) mg/L Expresado como O2</p>";"<p>PEE.LASA.FQ.04b</p>";"Standard Methods 23rd Ed. 2017
Método 5220 D";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrometría de Absorción Atómica";"Sodio (Na)";"Bebidas no alcohólicas";"<p>(27 – 1 250) mg/L</p>";"<p>PEE.LASA.INS.04</p>";"ISO 8070:2007";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrometría de Absorción Atómica";"Sodio (Na)";"Frutas y derivados";"<p>(9 a 125) mg/100g</p>";"<p>PEE.LASA.INS.04</p>";"ISO 8070:2007";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrometría de Absorción Atómica";"Sodio (Na)";"Salsas y aderezos";"<p>(500 a 5 000) mg/100g</p>";"<p>PEE.LASA.INS.04</p>";"ISO 8070:2007";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrometría de Absorción Atómica";"Sodio (Na)";"Cereales y Derivados";"<p>(25 a 1 000) mg/100g</p>";"<p>PEE.LASA.INS.04</p>";"ISO 8070:2007";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrometría de Absorción Atómica";"Sodio (Na)";"Carne y derivados";"<p>(100 a 2 200) mg/100g</p>";"<p>PEE.LASA.INS.04</p>";"ISO 8070:2007";NULL
"41";"12";NULL;"En laboratorio";"Análisis físico-químico en productos cosméticos y antisépticos";"CG– FID";"Contenido de alcohol";"Cosméticos y antisépticos";"<p>(20,3 – 76,4)%</p>";"<p>PEE.LASA.INS.13</p>";"INEN 340";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"CG-NPD";"Pesticidas
Organofosforados";"Agua de proceso,Agua de Consumo,Agua residual ";"<p>Azynphos methyl</p><p>Chlorpyrifos ethyl</p><p>Diazinon</p><p>Phorate</p><p>&nbsp;</p><p>(1,0 – 10 ) ug/L</p><p>&nbsp;</p><p>Disulfoton</p><p>Ethoprop</p><p>Ethyl parathion </p><p>Malathion </p><p>Methyl parathion</p><p>Ronnel</p><p>Terbufos</p><p>Tetrachlorvinphos</p><p>&nbsp;</p><p>(0,5 – 5) ug/L</p>";"<p>PEE.LASA.INS.14</p>";"EPA 8141 B Rev.2, 2007";NULL
"41";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Nefelometría";"Turbidez";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(0,1 a 1 000) NTU</p>";"<p>PEE.LASA.FQ.08</p>";"APHA 2130 B. Ed. 23rd, 2017";NULL
"53";"1";NULL;"En laboratorio";"Temperatura por Comparación";"Temperatura por comparación";"Calibración de Termómetros Bimetálicos,Calibración de Termómetros digitales con sensores RTD, termisores y termopares.";"<p class=""ql-align-center"">RTD [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center"">&gt; <strong>50</strong> &lt;= <strong>110</strong></p><p class=""ql-align-center"">&gt; <strong>110 </strong>&lt;= <strong>202</strong></p><p class=""ql-align-center"">&gt; <strong>202</strong> &lt;= <strong>420</strong></p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>100</strong></p><p class=""ql-align-center"">&gt; <strong>100</strong> &lt;= <strong>135</strong></p><p class=""ql-align-center"">&gt; <strong>135</strong> &lt;= <strong>232</strong></p><p class=""ql-align-center"">&gt; <strong>232</strong> &lt;= <strong>348</strong></p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">&gt;= <strong>0 </strong>&lt;= <strong>100</strong></p><p class=""ql-align-center""><br></p>";"<p class=""ql-align-center"">RTD [°C]</p><p class=""ql-align-center""> 0.054</p><p class=""ql-align-center"">0.055</p><p class=""ql-align-center"">0.057</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center""> 0.5</p><p class=""ql-align-center""> 0.62</p><p class=""ql-align-center"">0.62</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">0.92</p>";"PCT01 PROCEDIMIENTO PARA LA CALIBRACIÓN DE TERMÓMETROS (TDL, BIMETÁLICO) POR MÉTODO DE COMPARACIÓN";"Centro Español de Metrología CEM 2019	 Procedimiento TH-001 para la calibración de termómetros digitales (de lectura directa) Centro Español de Metrología";NULL
"53";"1";NULL;"In situ";"Temperatura por Comparación";"Temperatura por comparación";"Calibración de Termómetros Bimetálicos,Calibración de Termómetros digitales con sensores RTD, termisores y termopares.";"<p class=""ql-align-center"">RTD [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center"">&gt; <strong>50</strong> &lt;= <strong>110</strong></p><p class=""ql-align-center"">&gt; <strong>110</strong> &lt;= <strong>202</strong></p><p class=""ql-align-center"">&gt; <strong>202</strong> &lt;= <strong>420</strong></p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>100</strong></p><p class=""ql-align-center"">&gt; <strong>100</strong> &lt;= <strong>135</strong></p><p class=""ql-align-center"">&gt; <strong>135</strong> &lt;= <strong>232</strong></p><p class=""ql-align-center"">&gt; <strong>232</strong> &lt;= <strong>348</strong></p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">&gt;= <strong>0</strong> &lt;= <strong>100</strong></p>";"<p>RTD [°C]</p><p class=""ql-align-center"">0.054</p><p class=""ql-align-center"">0.055</p><p class=""ql-align-center"">0.057</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center"">0.5</p><p class=""ql-align-center"">0.62</p><p class=""ql-align-center"">0.62</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">0.92</p>";"PCT01 PROCEDIMIENTO PARA LA CALIBRACIÓN DE TERMÓMETROS (TDL, BIMETÁLICO) POR MÉTODO DE COMPARACIÓN";"Centro Español de Metrología CEM 2019	 Procedimiento TH-001 para la calibración de termómetros digitales (de lectura directa) Centro Español de Metrología";NULL
"290";"12";NULL;"En laboratorio";"Análisis microbiológicos en alimentos";"Petrifilm";"Bacterias ácido lácticas";"Jugos,Yogurt";"<p>>= 1 UFC/ ml</p><p>>=10 UFC/ml o g</p>";"<p>POE-MBB-MB-02</p>";"<p>AOAC SM CERTIFICADO 041701, 2017</p>";NULL
"290";"12";NULL;"En laboratorio";"Análisis microbiológicos en alimentos";"Método VIP";"Listeria spp.";"Alimentos";"<p>Ausencia / Presencia</p>";"<p>POE-MBB-MB-13</p>";"<p>BAM CAP 10, 2022 Certificado AOAC® Performance TestedSM No. 041101, 2019</p>";NULL
"290";"12";NULL;"En laboratorio";"Análisis microbiológicos en alimentos";"Método VIP";"Listeria monocytogenes";"Alimentos";"<p>Ausencia / Presencia</p>";"<p>POE-MBB-MB-20</p>";"<p>BAM CAP 10, 2022 Certificado AOAC® Performance TestedSM No. 011805, 2020</p>";NULL
"290";"12";NULL;"En laboratorio";"Análisis microbiológicos en superficies vivas e inertes";"Recuento en placa";"Mohos y Levaduras";"Superficie";"<p>>= 1 UPML/superficie muestreada</p>";"<p>POE-MBB-MB-04</p>";"<p>UNE-EN ISO 18593: 2019 BAM CAP 18. Abril 2001 ANEXO - RESOLUCION MINISTERIAL N° 461-2007-MINSA Guía Técnica para el Análisis Microbiológico de Superficies DIGESA. Perú</p>";NULL
"53";"1";NULL;"En laboratorio";"Temperatura y humedad relativa: Temperatura y humedad.";"Temperatura y Humedad Relativa";"Calibración de Termohigrómetros,  Termómetros de Interiores y Dataloggers,Hidrómetros";"<p>Humedad [%HR]</p><p class=""ql-align-center"">&gt;= <strong>20</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center"">&gt; <strong>50</strong> &lt;= <strong>60</strong></p><p class=""ql-align-center"">&gt; <strong>60</strong> &lt;= <strong>75</strong></p><p class=""ql-align-center"">Temperatura [°C]</p><p class=""ql-align-center"">&gt;= <strong>15</strong> &lt;= <strong>20</strong></p><p class=""ql-align-center"">&gt; <strong>20</strong> &lt;= <strong>35</strong></p><p class=""ql-align-center"">&gt; <strong>35</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center""><br></p>";"<p>Humedad [%HR]</p><p class=""ql-align-center"">1.9</p><p class=""ql-align-center"">3.0</p><p class=""ql-align-center"">3.5</p><p class=""ql-align-center"">Temperatura [°C]</p><p class=""ql-align-center"">1.1</p><p class=""ql-align-center"">1.1</p><p class=""ql-align-center"">1.1</p><p class=""ql-align-center""><br></p>";"PCTH01 PROCEDIMIENTO PARA LA CALIBRACIÓN DE TERMOHIGRÓMETROS";"CENAM 1era edición 2008.	Procedimiento TH-007 para la calibración de medidores de condiciones ambientales de temperatura y humedad en aire; INTI 2015.	Procedimiento PEC16, calibración de termohigrómetros del Instituto Nacional de Tecnología Industrial";NULL
"290";"12";NULL;"En laboratorio";"Análisis microbiológicos en superficies vivas e inertes";"Petrifilm";"Mohos y Levaduras";"Superficie";"<p>Superficies vivas: </p><p>Enjuague: >= 100 UPM/ manos >= 100 UPL/ manos</p><p>Hisopado: >= 3 UPL/ manos >= 3 UPM/ manos</p><p>Superficies inertes regulares >= 0,2 UPL/cm2 >= 0,2 UPM/ cm2</p><p>Superficies inertes Irregulares: >= 10 UPL/ Superficie muestreada  >= 10 UPM/Superficie muestreada&nbsp;</p>";"<p>POE-MBB-MB-04</p>";"<p>UNE-EN ISO 18593: 2019 AOAC 997.02 Ed. 21, 2019 ANEXO - RESOLUCION MINISTERIAL N° 461-2007-MINSA Guía Técnica para el Análisis Microbiológico de Superficies DIGESA. Perú</p>";NULL
"12";"12";NULL;"In situ";"Ensayos Físico – Químicos de Emisiones Gaseosas de Fuentes Fijas a la Atmosfera";"Gravimetría";"Material particulado";"Emisiones de fuentes fijas de combustión";"<p>(5 a 1000) mg/m3&nbsp;</p>";"<p>MM-GAS-02&nbsp;</p>";"EPA CFR 40, Parte 60,
apéndice A, Método 5. 2009.";NULL
"12";"12";NULL;"In situ";"Ensayos Físico – Químicos de Emisiones Gaseosas de Fuentes Fijas a la Atmosfera";"Celdas electroquímicas";"Gases contaminantes";"Emisiones de fuentes fijas de combustión";"<p>Monóxido de carbono (CO) (10 a 1500) ppm</p><p>Monóxido de nitrógeno (NO) (10 a 1500) ppm</p><p>Dióxido de nitrógeno (NO2) (15 a 100) ppm</p><p>Óxidos de nitrógeno (NOx), (10 a 1500) ppm</p><p>Dióxido de azufre (SO2) (10 a 1500) ppm</p>";"<p>MM-GAS-01&nbsp;</p>";"EPA CTM 30. 1997
EPA CTM 34. 1999";NULL
"12";"12";NULL;"In situ";"Acústica ambiental";"Nivel de presión Sonora";"Ruido";"Ruido ambiental";"<p>(40 a 114) dBA</p>";"<p>MM-RUI-01</p>";"ISO 1996-2:2007
Acuerdo Ministerial 97ª
Anexo V";NULL
"12";"12";NULL;"In situ";"Acústica laboral";"Nivel de presión Sonora";"Ruido";"Ruido ocupacional";"<p>(40 a 114) dBA</p>";"<p>MM-RUI-02</p>";"ISO 9612.2009";NULL
"12";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Potencial de hidrógeno  (pH)";"Aguas de consumo                  
Aguas residuales";"<p>(4 a 10 ) unidades de pH</p>";"<p>MM-ACU-01</p>";"Standard Methods, Ed.23.
2017
4500 H+";NULL
"12";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Conductividad";"Aguas de consumo                  
Aguas residuales";"<p>( 15 a 1413 ) uS/cm&nbsp;</p>";"<p>MM-ACU-02&nbsp;</p>";"Standard Methods, Ed.23. 2017 2510 B";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Electrometría";"Potencial de hidrógeno  (pH)";"Aguas de consumo                  
Aguas residuales";"<p>(4 a 10 ) unidades de pH&nbsp;</p>";"<p>MM-ACU-01&nbsp;</p>";"Standard Methods, Ed.23.
2017. 4500 H+";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Electrometría";"Conductividad";"Aguas de consumo                  
Aguas residuales";"<p>( 15 a 1413 ) uS/cm</p>";"<p>MM-ACU-02</p>";"Standard Methods, , Ed.23.
2017,
2510 B";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Gravimetría";"Sólidos totales";"Aguas naturales
Aguas de consumo
Aguas residuales";"<p>(50 a 5000) mg/L</p>";"<p>MM-ACU-03</p>";"Standard Methods, Ed.23.
2017. 2540 B.";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Gravimetría";"Sólidos Suspendidos Totales";"Aguas naturales
Aguas de consumo
Aguas residuales";"<p>(20 a 500) mg/L&nbsp;</p>";"<p>MM-ACU-04&nbsp;</p>";"Standard Methods, Ed. 23.
2017. 2540 D.";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Volumetría";"Sólidos sedimentables";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(5 a 50) mL/L&nbsp;</p>";"<p>MM-ACU-05&nbsp;</p>";"Standard Methods, Ed. 23.
2017. 2540 F";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Espectrofotometría UV- VIS";"Cromo hexavalente";"Aguas naturales
Aguas de consumo
Aguas residuales";"<p>(0,05 a 0,7) mg/L</p>";"<p>MM-ACU-08</p>";"HACH 8050";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Espectrofotometría UV- VIS";"Sulfatos";"Aguas naturales
Aguas de consumo
Aguas residuales";"<p>(10 a 1000) mg/L</p>";"<p>MM-ACU-09&nbsp;</p>";"HACH 8051";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Espectrofotometría UV- VIS";"Demanda Química de Oxigeno (DQO)";"Agua Natural Agua Residual";"<p>(20 a 1000) mg/L</p>";"<p>MM-ACU-06&nbsp;</p>";"HACH 8000";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Metodo de diluaciones";"Demanda bioquímica de oxígeno (DBO5)";"Agua Natural Agua Residual";"<p>(50 a 1000) mg/L&nbsp;</p>";"<p>MM-ACU-07</p>";"Standard Methods, Ed. 23.
2017. 5210 B
HACH 8043";NULL
"12";"12";NULL;"In situ";"Ensayos físico – químicos en aguas";"Electrometría";"Potencial de hidrógeno  (pH)";"Agua de Consumo,Agua residual ";"<p>(4 a 10 ) unidades de pH </p>";"<p>MM-ACU-01</p><p><br></p>";"Standard Methods, Ed. 23,
2017 
4500 H+";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Espectrofotometría";"Compuestos fenólicos";"Agua de Consumo,Agua Natural Agua Residual";"<p>0,025 a 5 mg/L </p>";"<p>MM-ACU-10</p><p><br></p>";"Standard Methods, Ed. 23.
2017. 5530 C";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Gravimetría";"Aceites y grasas";"Agua de Consumo,Agua Natural Agua Residual";"<p>20,0 a 1000 mg/L </p>";"<p>MM-ACU-11</p>";"Standard Methods, Ed. 23.
2017. 5520 B.";NULL
"12";"12";NULL;"En laboratorio";"Ensayos físico – químicos en aguas";"Espectrofotometría";"Detergentes";"Agua de Consumo,Agua Natural Agua Residual";"<p>0,10 a 5 mg/L </p>";"<p>MM-ACU-12</p><p><br></p>";"Standard Methods, Ed. 23.
2017. 5540 C";NULL
"201";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Cromatografía Líquida 
UPLC/PDA";"Histamina";"Pescado y conservas";"<p>(10 a 150) mg/kg&nbsp;</p>";"<p>POE-LI-001&nbsp;</p>";"<p>Determinación de Aminas Biogénicas (Histaminas) PRT711.04-07; 2011</p>";NULL
"201";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Cromatografía Líquida 
UPLC/PDA";"Astaxantina";"Alimentos de origen animal y 
vegetal";"<p>(25,0 - 200,0) mg/Kg</p>";"<p>POE-LI-051</p>";"<p>Método de referencia DSM (No se dispone de la referencia)</p>";NULL
"248";"12";NULL;"En laboratorio";"Análisis Físico – químicos en petróleos";"Capilar de vidrio 80°F (26,67°C)";"Viscosidad Cinemática a 80°F";"Crudo de petroleo";"<p>(300 a 1816) mm2/s</p>";"<p>OPR-SOP-DY-001ES</p>";"<p>ASTM D445-21e2</p>";NULL
"11";"1";NULL;"En laboratorio";"Temperatura y humedad relativa: Temperatura y humedad.";"Temperatura y Humedad Relativa";"Termohigrómetros, Higrómetro y Medidores de Estrés Térmico";"<p>20 %HR</p><p>50 %HR</p><p>75 %HR</p><p>0 °C a 50°C</p>";"<p>±0,90 %HR</p><p>±0,74 %HR</p><p>±0,86 %HR</p><p>±0,26 °C</p>";"<p>PR-LTEM-04</p>";"<p>PEC16 Revisión Agosto 2015</p>";NULL
"11";"1";NULL;"En laboratorio";"Temperatura y humedad relativa: Temperatura y humedad.";"Temperatura";"Termómetros analógicos y digitales con sensores RTD, termistores y termopares, interruptores y controladores de temperatura.";"<p>-20 °C&nbsp;a&nbsp;&nbsp;0 °C</p><p>0 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;a&nbsp;&nbsp;30 °C</p><p>30 °C&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;a&nbsp;&nbsp;50 °C</p><p>50 °C&nbsp;&nbsp;&nbsp;a&nbsp;&nbsp;100 °C</p><p>100 °C&nbsp;a&nbsp;&nbsp;150 °C</p><p>150 °C&nbsp;a&nbsp;&nbsp;200 °C</p><p>200 °C&nbsp;a&nbsp;&nbsp;230 °C</p><p>230 °C&nbsp;a&nbsp;&nbsp;300 °C</p><p>300 °C&nbsp;a&nbsp;&nbsp;420 °C</p><p>420 °C&nbsp;a&nbsp;&nbsp;500 °C</p><p>500 °C&nbsp;a&nbsp;&nbsp;600 °C</p><p>600 °C&nbsp;a&nbsp;&nbsp;640 °C</p>";"<p>±0,034 °C</p><p>±0,025 °C</p><p>±0,028 °C</p><p>±0,025 °C</p><p>±0,052 °C</p><p>±0,052 °C</p><p>±0,058 °C</p><p>±0,091 °C</p><p>±0,096 °C</p><p>±0,15 °C</p><p>±0,11 °C</p><p>±0,19 °C</p>";"<p>&nbsp;PR-LTEM-05</p>";"<p>PC-017, Segunda Edición diciembre 2012</p>";NULL
"11";"1";NULL;"En laboratorio";"Quimica";"Índice de refracción";"Refractómetro";"<p>2,5 °Bx</p><p>15,00 °Bx</p><p>40,00 °Bx</p><p>70,00 °Bx</p>";"<p>0,019 °Bx</p><p>0,019 °Bx</p><p>0,020 °Bx</p><p>0,031 °Bx</p>";"<p>PR-LQUI-05</p>";"<p>Automated Refractometers: Methods and Means of Verification, OIML, 2018</p>";NULL
"11";"1";NULL;"En laboratorio";"Dimensional: Longitud";"Longitud";"Medidores de espesor,Medidores de espesor de ultrasonido";"<p><strong>MEDIDORES DE ESPESORES POR ULTRASONIDO</strong></p><p>2,5 mm 2493, 2 µm</p><p>2,5 mm 2534, 4 µm</p><p>5,0 mm 4996, 4 µm</p><p>5,1 mm 5069, 3 µm</p><p>7,6 mm 7609, 8 µm</p><p>10,0 mm 10000, 6 µm</p><p>10,2 mm 10150, 9 µm</p><p>12,7 mm 12692, 4 µm</p><p>15,0 mm 15002, 6 µm</p><p>15,2 mm 15240&nbsp;µm</p><p>17,8 mm 17778, 5 µm</p><p>20,0 mm 20003&nbsp;µm</p><p>20,3 mm 20320,&nbsp;µm</p><p>22,9 mm 22859,&nbsp;µm</p><p>25,0 mm 25004, 6 µm</p><p>25,0 mm 25021, 9 µm</p><p>25,4 mm 25398, 2 µm</p><p>25,4 mm 25404, 6 µm</p><p>50,0 mm 50029, 3 µm</p><p>50,8 mm 50801, 9 µm</p><p>75,0 mm 75028, 8 µm</p><p>76,2 mm 76199, 8 µm</p><p>100,0 mm 100013, 8 µm</p><p>101,6 mm 101601, 4 µm</p><p>&nbsp;</p><p><strong>MEDIDORES DE ESPESORES DE REVESTIMIENTO </strong></p><p class=""ql-align-center"">&nbsp;</p><p>0,024 mm&nbsp;&nbsp;&nbsp;24 µm</p><p>0,052 mm&nbsp;&nbsp;&nbsp;52 µm</p><p>0,127 mm&nbsp;&nbsp;&nbsp;127 µm</p><p>0,249 mm&nbsp;&nbsp;&nbsp;249 µm</p><p>0,512 mm&nbsp;&nbsp;&nbsp;512 µm</p><p>0,990 mm&nbsp;&nbsp;&nbsp;990 µm</p>";"<p><strong>MEDIDORES DE ESPESORES POR ULTRASONIDO</strong></p><p>0,016 mm&nbsp;&nbsp;&nbsp;16 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,010 mm&nbsp;&nbsp;&nbsp;10 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,010 mm&nbsp;&nbsp;&nbsp;10 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,010 mm&nbsp;&nbsp;&nbsp;10 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,010 mm&nbsp;&nbsp;&nbsp;10 µm</p><p>0,013 mm&nbsp;&nbsp;&nbsp;13 µm</p><p>0,013 mm&nbsp;&nbsp;&nbsp;13 µm</p><p>0,011 mm&nbsp;&nbsp;&nbsp;11 µm</p><p>0,016 mm&nbsp;&nbsp;&nbsp;16 µm</p><p>0,014 mm&nbsp;&nbsp;&nbsp;14 µm</p><p>0,012 mm&nbsp;&nbsp;&nbsp;12 µm</p><p>0,015 mm&nbsp;&nbsp;&nbsp;15 µm</p><p>0,014 mm&nbsp;&nbsp;&nbsp;14 µm</p><p>0,015 mm&nbsp;&nbsp;&nbsp;15 µm</p><p>0,015 mm&nbsp;&nbsp;&nbsp;15 µm</p><p>0,016 mm&nbsp;&nbsp;&nbsp;16 µm</p><p>0,014 mm&nbsp;&nbsp;&nbsp;14 µm</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><strong>MEDIDORES DE ESPESORES DE REVESTIMIENTO </strong></p><p><br></p><p>0,0059 mm&nbsp;&nbsp;&nbsp;5,9 µm</p><p>0,0084 mm&nbsp;&nbsp;&nbsp;8,4 µm</p><p>0,0084 mm&nbsp;&nbsp;&nbsp;8,4 µm</p><p>0,0084 mm&nbsp;&nbsp;&nbsp;8,4 µm</p><p>0,0084 mm&nbsp;&nbsp;&nbsp;8,4 µm</p><p>0,0084 mm&nbsp;&nbsp;&nbsp;8,4 µm</p>";"<p>PROCEDIMIENTO PARA CALIBRACION DE MEDIDORES DE ESPESORES POR ULTRASONIDO Y REVESTIMIENTO PR-LESP-01</p>";"<p>PROCEDIMIENTO DEL INACAL CODIGO: PC-029 EDICION:01 SEP- 2019 PARA LA CALIBRACION DE MEDIDORES DE ESPESORES POR ULTRASONIDO Y REVESTIMIENTO</p>";NULL
"11";"1";NULL;"En laboratorio";"Quimica";"Conductividad";"Conductímetros digitales, compuestos de electrodo de Conductividad y Equipo de Lectura,Conductímetros electrodos de conductividad";"<p class=""ql-align-center"">1 µS/cm</p><p class=""ql-align-center"">5 µS/cm</p><p class=""ql-align-center"">10 µS/cm</p><p class=""ql-align-center"">84 µS/cm</p><p class=""ql-align-center"">100 µS/cm</p><p class=""ql-align-center"">1 000 µS/cm</p><p class=""ql-align-center"">1 413 µS/cm</p><p class=""ql-align-center"">10 000 µS/cm</p><p class=""ql-align-center"">100 000 µS/cm</p>";"<p class=""ql-align-center"">0,62 µS/cm</p><p class=""ql-align-center"">0,62 µS/cm</p><p class=""ql-align-center"">0,62 µS/cm</p><p class=""ql-align-center"">0,86 µS/cm</p><p class=""ql-align-center"">2,1 µS/cm</p><p class=""ql-align-center"">4,9 µS/cm</p><p class=""ql-align-center"">5,2 µS/cm</p><p class=""ql-align-center"">0,044 mS/cm</p><p class=""ql-align-center"">0,40 mS/cm</p>";"<p>PR-LQUI-04</p>";"<p>PC-022 Procedimiento para la calibración de conductímetros, INDECOPI, 2014.</p>";NULL
"11";"1";NULL;"In situ";"Quimica";"Conductividad";"Conductímetros digitales, compuestos de electrodo de Conductividad y Equipo de Lectura,Conductímetros electrodos de conductividad";"<p class=""ql-align-center"">1 µS/cm</p><p class=""ql-align-center"">5 µS/cm</p><p class=""ql-align-center"">10 µS/cm</p><p class=""ql-align-center"">84 µS/cm</p><p class=""ql-align-center"">100 µS/cm</p><p class=""ql-align-center"">1 000 µS/cm</p><p class=""ql-align-center"">1 413 µS/cm</p><p class=""ql-align-center"">10 000 µS/cm</p><p class=""ql-align-center"">100 000 µS/cm</p>";"<p class=""ql-align-center"">0,62 µS/cm</p><p class=""ql-align-center"">0,62 µS/cm</p><p class=""ql-align-center"">0,62 µS/cm</p><p class=""ql-align-center"">0,86 µS/cm</p><p class=""ql-align-center"">2,1 µS/cm</p><p class=""ql-align-center"">4,9 µS/cm</p><p class=""ql-align-center"">5,2 µS/cm</p><p class=""ql-align-center"">0,044 mS/cm</p><p class=""ql-align-center"">0,40 mS/cm</p>";"<p>PR-LQUI-04</p>";"<p>PC-022 Procedimiento para la calibración de conductímetros, INDECOPI, 2014.</p>";NULL
