"idOrganizacion";"IdLaboratorioCalibracion";"ClbLugarEjecucion";"ClbMagnitud";"ClbInstrumento";"ClbIntervaloMedicion";"ClbIncertidumbreExpandida";"ClbPrincipioMedicion";"ClbMetodoMedicion";"ClbPatronUtilizado";"ClbVigenteApartirDe"
"852";"1";"--";"Presión hidráulica";"Indicadores de Presión (manómetros) Tipo Bourdon, Manómetros Analógicos y Digitales";"<p>(0 a 344,73) kPa</p><p>(0 a 50) psi</p><p>(344,80 a 689,47) kPa</p><p>(50,01 a 100,00) psi</p><p>(689,54 a 3447,37) kPa</p><p>(100,01 a 500,00) psi</p><p>(3448,06 a 6894,75) kPa</p><p>(500,1 a 1000,0) psi</p><p>(6895,</p><p>44 a 13789,51) kPa</p><p>(1000,1 a 2000,0) psi</p><p>(13790,20 a 20684,27) kPa</p><p>(2000,1 a 3000,0) psi</p><p>(20684,96 a 34473,78) kPa</p><p>(3000,1 a 5000,0) psi</p><p>(34474,47 a 68947,57) kPa</p><p>(5000,1 a 10000) psi</p>";"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,6 kPa</p><p>0,37 psi</p><p>4,1 kPa</p><p>0,59 psi</p><p>8,1 kPa</p><p>1,2 psi</p>";"--";"<p>Instructivo Técnico: V-I-P-05</p>";"--";"--"
"852";"1";"--";"Temperatura";"Termómetros de Columna de Líquido en Vidrio y Bimetálicos";"<p>(-30 a 0) °C</p><p>(0 a 50)°C</p><p>(50 a 100) °C</p><p>(100 a 200) °C</p>";"<p>0,11 °C</p><p>0,091</p><p>0,093 °C</p><p>0,19 °C</p>";"--";"<p>Procedimientos: V-I-T-3.4</p>";"--";"--"
"852";"1";"--";"Presión hidráulica";"Transmisores de presión con salida eléctrica";"<p>(0 a 344,73) kPa</p><p>(0 a 50) psi</p><p>(344,80 a 689,47) kPa</p><p>(50,01 a 100,00) psi</p><p>(689,54 a 3447,37) kPa</p><p>(100,01 a 500,00) psi</p><p>(3448,06 a 6894,75) kPa</p><p>(500,1 a 1000,0) psi</p><p>(6895,44 a 13789,51) kPa</p><p>(1000,1 a 2000,0) psi</p><p>(13790,20 a 20684,27) kPa</p><p>(2000,1 a 3000,0) psi</p><p>(20684,96 a 34473,78) kPa</p><p>(3 000,1 a 5 000,0) psi</p><p>(34474,47 a 68947,57) kPa</p><p>(5 000,1 a 10 000) psi</p>";"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,6 kPa</p><p>0,37 psi</p><p>4,1 kPa</p><p>0,59 psi</p><p>8,1 kPa</p><p>1,2 psi</p>";"--";"<p>Instructivo Técnico: V-I-P-5.4</p>";"--";"--"
"852";"1";"--";"Presión neumática";"Transmisores de presión con salida eléctrica";"<p>(0 a 344,73) kPa</p><p>(0 a 50) psi</p><p>(344,80 a 689,47) kPa</p><p>(50,01 a 100,00) psi</p><p>(689,54 a 3447,37) kPa</p><p>(100,01 a 500,00) psi</p><p>(3448,06 a 6894,75) kPa</p><p>(500,1 a 1000,0) psi</p><p>(6895,44 a 13789,51) kPa</p><p>(1000,1 a 2000,0) psi</p>";"<p>0,13 kPa</p><p>0,02 psi</p><p>0,13 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p>";"--";"<p>Instructivo Técnico: V-I-P-5.4</p>";"--";"--"
"111";"1";"--";"Temperatura";"Termohigrómetros";"<p class=""ql-align-center"">20°C</p><p class=""ql-align-center"">25 °C</p><p class=""ql-align-center"">30 °C</p>";"<p class=""ql-align-center"">1,3 °C</p><p class=""ql-align-center"">0,9 °C</p><p class=""ql-align-center"">1,0 °C</p>";"--";"<p>PEC-03 CALIBRACIÓN DE INSTRUMENTOS MEDIDORES DE TEMPERATURA Y HUMEDAD</p>";"--";"--"
"111";"1";"--";"Humedad";"Termohigrómetros";"<p class=""ql-align-center"">45%</p><p class=""ql-align-center"">60 %</p><p class=""ql-align-center"">75 %</p>";"<p class=""ql-align-center""><span style=""color: rgb(34, 34, 34);"">2,5 %</span></p><p class=""ql-align-center""><span style=""color: rgb(34, 34, 34);"">3,0 %</span></p><p class=""ql-align-center""><span style=""color: rgb(34, 34, 34);"">3,2 %</span></p>";"--";"<p>PEC-03 CALIBRACIÓN DE INSTRUMENTOS MEDIDORES DE TEMPERATURA Y HUMEDAD</p>";"--";"--"
"111";"1";"--";"Presión neumática";"Manómetros analógicos con exactitud >= 2%";"<p class=""ql-align-center"">(0 a 5 000) kPa</p>";"<p class=""ql-align-center"">12 kPa</p>";"--";"<p>PEC-02 CALIBRACIÓN DE INSTRUMENTOS MEDIDORES DE PRESIÓN</p>";"--";"--"
"111";"1";"--";"Presión neumática";"Manómetros analógicos con exactitud >= 2%";"<p class=""ql-align-center"">(0 a 5 000) kPa</p>";"<p class=""ql-align-center"">12 kPa</p>";"--";"<p>PEC-02 CALIBRACIÓN DE INSTRUMENTOS MEDIDORES DE PRESIÓN</p>";"--";"--"
"111";"1";"--";"Masa";"Balanzas clase I,Balanzas clase II,Balanzas clase III,Balanzas clase IIII";"<p>hasta 220 g;</p><p>d &gt;= 0,0001 g</p><p><br></p><p>0 g</p><p>(&gt; 0 a 70) g</p><p>(&gt; 70 a 200) g</p><p><br></p><p>hasta 400 g;</p><p>d &gt;= 0,001 g</p><p><br></p><p>0 g</p><p>(&gt; 0 a 100) g</p><p>(&gt; 100 a 400) g</p><p><br></p><p>hasta 1 500 g;</p><p>d &gt;= 1 g</p><p><br></p><p>0 g</p><p>(&gt; 0 a 200) g</p><p>(&gt; 200 a 1 500) g</p><p><br></p><p>hasta 50 kg;</p><p>d &gt;= 10 g</p><p><br></p><p>0 kg</p><p>0,1 kg</p><p>(&gt;0,1 a 15) kg</p><p>(&gt;15 a 50) kg</p>";"<p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>58 µg</p><p>84 µg + 3,5 µg/g</p><p>24 µg + 4,3 µg/g</p><p><br></p><p><br></p><p><br></p><p><br></p><p>58 mg</p><p>0,81 mg + 0,0012 mg/g</p><p>0,48 mg + 0,0037 mg/g</p><p><br></p><p><br></p><p>5,8 mg</p><p>8,2 mg + 0,0002 mg/g</p><p>7,4 mg + 0,002 mg/g</p><p><br></p><p><br></p><p><br></p><p>0,58 g</p><p>0,82 g</p><p>0,45 g + 0,17 g/kg</p><p>-0,27 g + 0,20 g/kg</p>";"--";"<p>PEC-01 CALIBRACIÓN DE INSTRUMENTOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"111";"1";"--";"Masa";"Balanzas clase I,Balanzas clase II,Balanzas clase III,Balanzas clase IIII";"<p>Hasta 6200 g</p><p>e >= 0.1 g</p><p>&nbsp;</p><p>0 g</p><p>&nbsp;</p><p>(&gt;0 a 1000) g</p><p>(&gt;1000 a 3000) g</p><p>(&gt;3000 a 6200) g</p><p class=""ql-align-center""><span style=""color: rgb(0, 176, 80);""></span></p><p>Hasta 150 kg</p><p>e >= 0.01 kg</p><p>&nbsp;</p><p>0 kg</p><p>&nbsp;</p><p>2 kg</p><p>(&gt;10 a 40) kg</p><p>(&gt;40 a 150) kg</p>";"<p><br></p><p>5,8 mg</p><p>&nbsp;</p><p><br></p><p><br></p><p><br></p><p>7,9 mg + 0.0032 mg/g&nbsp;</p><p>25 mg + 0.0072 mg/g</p><p>68 mg + 0.0072 mg/g</p><p><br></p><p><br></p><p>5,8 mg</p><p>&nbsp;</p><p><br></p><p><br></p><p>8,2 g&nbsp;</p><p>7,4 g + 0,009 g/kg&nbsp;</p><p>4,0 g + 0,17 g/kg</p><p><br></p><p><br></p><p class=""ql-align-center""><br></p><p><br></p><p><br></p><p><br></p><p class=""ql-align-center""><br></p>";"--";"<p>Procedimiento Interno: PEC-01.</p>";"--";"--"
"111";"1";"--";"Presión";"Medidores de presión diferencial análogos,Medidores de presión diferencial digitales";"<p>(-60 a 60) Pa&nbsp;</p><p>d >= 0,01 Pa</p>";"<p><span style=""color: black;"">2,6 Pa</span></p>";"--";"<p>Procedimiento Interno: PEC-02DIF</p>";"--";"--"
"53";"1";"--";"Temperatura por comparación";"Calibración de Termómetros Bimetálicos,Calibración de Termómetros digitales con sensores RTD, termisores y termopares.";"<p class=""ql-align-center"">RTD [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center"">&gt; <strong>50</strong> &lt;= <strong>110</strong></p><p class=""ql-align-center"">&gt; <strong>110 </strong>&lt;= <strong>202</strong></p><p class=""ql-align-center"">&gt; <strong>202</strong> &lt;= <strong>420</strong></p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>100</strong></p><p class=""ql-align-center"">&gt; <strong>100</strong> &lt;= <strong>135</strong></p><p class=""ql-align-center"">&gt; <strong>135</strong> &lt;= <strong>232</strong></p><p class=""ql-align-center"">&gt; <strong>232</strong> &lt;= <strong>348</strong></p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">&gt;= <strong>0 </strong>&lt;= <strong>100</strong></p><p class=""ql-align-center""><br></p>";"<p class=""ql-align-center"">RTD [°C]</p><p class=""ql-align-center""> 0.054</p><p class=""ql-align-center"">0.055</p><p class=""ql-align-center"">0.057</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center""> 0.5</p><p class=""ql-align-center""> 0.62</p><p class=""ql-align-center"">0.62</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">0.92</p>";"--";"PCT01 PROCEDIMIENTO PARA LA CALIBRACIÓN DE TERMÓMETROS (TDL, BIMETÁLICO) POR MÉTODO DE COMPARACIÓN";"--";"--"
"53";"1";"--";"Temperatura por comparación";"Calibración de Termómetros Bimetálicos,Calibración de Termómetros digitales con sensores RTD, termisores y termopares.";"<p class=""ql-align-center"">RTD [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center"">&gt; <strong>50</strong> &lt;= <strong>110</strong></p><p class=""ql-align-center"">&gt; <strong>110</strong> &lt;= <strong>202</strong></p><p class=""ql-align-center"">&gt; <strong>202</strong> &lt;= <strong>420</strong></p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center"">&gt;= <strong>-30</strong> &lt;= <strong>0</strong></p><p class=""ql-align-center"">&gt; <strong>0</strong> &lt;= <strong>100</strong></p><p class=""ql-align-center"">&gt; <strong>100</strong> &lt;= <strong>135</strong></p><p class=""ql-align-center"">&gt; <strong>135</strong> &lt;= <strong>232</strong></p><p class=""ql-align-center"">&gt; <strong>232</strong> &lt;= <strong>348</strong></p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">&gt;= <strong>0</strong> &lt;= <strong>100</strong></p>";"<p>RTD [°C]</p><p class=""ql-align-center"">0.054</p><p class=""ql-align-center"">0.055</p><p class=""ql-align-center"">0.057</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Temopares [°C]</p><p class=""ql-align-center"">0.5</p><p class=""ql-align-center"">0.62</p><p class=""ql-align-center"">0.62</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">0.12</p><p class=""ql-align-center"">Bimetálicos [°C]</p><p class=""ql-align-center"">0.92</p>";"--";"PCT01 PROCEDIMIENTO PARA LA CALIBRACIÓN DE TERMÓMETROS (TDL, BIMETÁLICO) POR MÉTODO DE COMPARACIÓN";"--";"--"
"53";"1";"--";"Temperatura y Humedad Relativa";"Calibración de Termohigrómetros,  Termómetros de Interiores y Dataloggers,Hidrómetros";"<p>Humedad [%HR]</p><p class=""ql-align-center"">&gt;= <strong>20</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center"">&gt; <strong>50</strong> &lt;= <strong>60</strong></p><p class=""ql-align-center"">&gt; <strong>60</strong> &lt;= <strong>75</strong></p><p class=""ql-align-center"">Temperatura [°C]</p><p class=""ql-align-center"">&gt;= <strong>15</strong> &lt;= <strong>20</strong></p><p class=""ql-align-center"">&gt; <strong>20</strong> &lt;= <strong>35</strong></p><p class=""ql-align-center"">&gt; <strong>35</strong> &lt;= <strong>50</strong></p><p class=""ql-align-center""><br></p>";"<p>Humedad [%HR]</p><p class=""ql-align-center"">1.9</p><p class=""ql-align-center"">3.0</p><p class=""ql-align-center"">3.5</p><p class=""ql-align-center"">Temperatura [°C]</p><p class=""ql-align-center"">1.1</p><p class=""ql-align-center"">1.1</p><p class=""ql-align-center"">1.1</p><p class=""ql-align-center""><br></p>";"--";"PCTH01 PROCEDIMIENTO PARA LA CALIBRACIÓN DE TERMOHIGRÓMETROS";"--";"--"
"53";"1";"--";"Masa";"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,(Excepto Silos)";"<p class=""ql-align-center"">4 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 1 kg</p><p class=""ql-align-center"">d = 1 kg</p><p class=""ql-align-center"">5 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 1 kg</p><p class=""ql-align-center"">d = 1 kg</p><p class=""ql-align-center"">4 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 2 kg</p><p class=""ql-align-center"">d = 2 kg</p><p class=""ql-align-center"">5 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 2 kg</p><p class=""ql-align-center"">d = 2 kg</p><p class=""ql-align-center"">10 000 kg&nbsp;&nbsp;&nbsp;e = 2 kg</p><p class=""ql-align-center"">d = 2 kg</p><p>&nbsp;10 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e =5 kg</p><p class=""ql-align-center"">d = 5 kg</p><p>&nbsp;15 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e =5 kg</p><p class=""ql-align-center"">d = 5 kg</p><p><br></p><p class=""ql-align-center""><br></p>";"<p class=""ql-align-center"">1 kg</p><p class=""ql-align-center"">1 kg</p><p class=""ql-align-center"">1 kg</p><p class=""ql-align-center"">1 kg</p><p class=""ql-align-center"">1 kg</p><p class=""ql-align-center"">3 kg</p><p class=""ql-align-center"">3 kg</p>";"--";"<p>PC01 CALIBRACIÓN DE EQUIPOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"53";"1";"--";"Masa";"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,(Excepto Silos)";"<p>20 g d = 0,00001 g</p><p>50 g&nbsp;&nbsp;d = 0,00001 g</p><p>100 g d = 0,0001 g</p><p>200 g&nbsp;d = 0,0001 g</p><p>300 g d = 0,001 g</p><p>500 g d = 0,001 g</p><p>600 g d = 0,001 g</p><p>1 000 g d = 0,001 g</p><p>1 500 g d = 0,01 g</p><p>3 000 g d = 0,01 g</p><p>5 000 g d = 0,01 g</p><p>8 000 g d = 0,1 g</p><p>10 000 g d = 0,1 g</p><p>20 000 g d = 0,1 g</p><p>30 000 g d = 0,1 g</p><p>60 000 g d = 0,1 g</p><p>75 kg d = 0,001 kg</p><p>100 kg d = 0,005 kg</p><p>150 kg d = 0,01 kg</p><p>200 kg d = 0,01 kg</p><p>300 kg d = 0,02 kg</p><p>500 kg d = 0,05 kg</p><p>1 000 kg d = 0,1 kg</p><p>2 000 kg d = 0,2 kg</p><p>3 000 kg d = 0,5 kg</p><p class=""ql-align-center""><br></p>";"<p>0,000013 g</p><p>0,000013 g</p><p>0,000063 g</p><p>0,000063 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,00064 kg</p><p>0,032 kg</p><p>0,0065 kg</p><p>0,0065 kg</p><p>0,013 kg</p><p>0,032 kg</p><p>0,065 kg</p><p>0,12 kg</p><p>0,32 kg</p>";"--";"<p>PC01 CALIBRACIÓN DE EQUIPOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"53";"1";"--";"Masa";"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,(Excepto Silos)";"<p>4 000 kg&nbsp;&nbsp;a 15000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=1 kg</p><p>16 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>17 000 kg a 20 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>21 000 kg a 26 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>27 000 kg a 30 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>40 000 kg a 50 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>60 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p>";"<p>7 kg</p><p>8 kg</p><p>18 kg</p><p>19 kg</p><p>20 kg</p><p>30 kg</p><p>40 kg</p>";"--";"<p>PC 01 CALIBRACIÓN DE EQUIPOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"53";"1";"--";"Masa";"Instrumento para pesar de funcionamiento no automático,silos";"<p>4 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 1 kg</p><p>d = 1 kg</p><p>5 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 1 kg</p><p>d = 1 kg</p><p>4 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 2 kg</p><p>d = 2 kg</p><p>5 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e = 2 kg</p><p>d = 2 kg</p><p>10 000 kg&nbsp;&nbsp;&nbsp;e = 2 kg</p><p>d = 2 kg</p><p>&nbsp;10 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e =5 kg</p><p>d = 5 kg</p><p>&nbsp;15 000 kg&nbsp;&nbsp;&nbsp;&nbsp;e =5 kg</p><p>d = 5 kg</p>";"<p>1 kg</p><p>1 kg</p><p>1 kg</p><p>1 kg</p><p>1 kg</p><p>3 kg</p><p>3 kg</p>";"--";"<p>PC01 CALIBRACIÓN DE EQUIPOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"53";"1";"--";"Masa";"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,silos";"<p>20 g d = 0,00001 g</p><p>50 g&nbsp;&nbsp;d = 0,00001 g</p><p>100 g d = 0,0001 g</p><p>200 g&nbsp;d = 0,0001 g</p><p>300 g d = 0,001 g</p><p>500 g d = 0,001 g</p><p>600 g d = 0,001 g</p><p>1 000 g d = 0,001 g</p><p>1 500 g d = 0,01 g</p><p>3 000 g d = 0,01 g</p><p>5 000 g d = 0,01 g</p><p>8 000 g d = 0,1 g</p><p>10 000 g d = 0,1 g</p><p>20 000 g d = 0,1 g</p><p>30 000 g d = 0,1 g</p><p>60 000 g d = 0,1 g</p><p>75 kg d = 0,001 kg</p><p>100 kg d = 0,005 kg</p><p>150 kg d = 0,01 kg</p><p>200 kg d = 0,01 kg</p><p>300 kg d = 0,02 kg</p><p>500 kg d = 0,05 kg</p><p>1 000 kg d = 0,1 kg</p><p>2 000 kg d = 0,2 kg</p><p>3 000 kg d = 0,5 kg</p>";"<p>0,000013 g</p><p>0,000013 g</p><p>0,000063 g</p><p>0,000063 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,00064 kg</p><p>0,032 kg</p><p>0,0065 kg</p><p>0,0065 kg</p><p>0,013 kg</p><p>0,032 kg</p><p>0,065 kg</p><p>0,12 kg</p><p>0,32 kg</p>";"--";"<p>PC01 CALIBRACIÓN DE EQUIPOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"53";"1";"--";"Masa";"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,silos";"<p>4 000 kg&nbsp;&nbsp;a 15000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=1 kg</p><p>16 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>17 000 kg a 20 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>21 000 kg a 26 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>27 000 kg a 30 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>40 000 kg a 50 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p><p>60 000 kg&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;d=10 kg</p>";"<p>7 kg</p><p>8 kg</p><p>18 kg</p><p>19 kg</p><p>20 kg</p><p>30 kg</p><p>40 kg</p>";"--";"<p>PC 01 CALIBRACIÓN DE EQUIPOS DE PESAJE NO AUTOMÁTICO</p>";"--";"--"
"53";"1";"--";"Masa";"CLASE F1";"<p>200 g</p><p>100 g</p><p>50 g</p><p>20 g</p><p>10 g</p><p>5 g</p><p>2 g</p><p>1 g</p><p>0,5 g</p><p>0,2 g</p><p>0,1 g</p><p>0,05 g</p>";"<p>0,22 mg</p><p>0,14 mg</p><p>0,057 mg</p><p>0,041 mg</p><p>0,032 mg</p><p>0,026 mg</p><p>0,020 mg</p><p>0,017 mg</p><p>0,015 mg</p><p>0,012 mg</p><p>0,011 mg</p><p>0,010 mg</p>";"--";"<p>Procedimiento interno PC02 CABBA.</p>";"--";"--"
"53";"1";"--";"Masa";"CLASE F2 O INFERIORES";"<p>500 kg</p><p>20 kg</p><p>10 kg (M1)</p><p>5 kg</p><p>2 kg</p><p>1 kg</p><p>500 g</p><p>200 g</p><p>100 g</p><p>50 g</p><p>20 g</p><p>10 g</p><p>5 g</p><p>2 g</p><p>1 g</p><p>0,5 g</p><p>0,2 g</p><p>0,1 g</p><p>0,05 g</p><p>0,02 g</p><p>0,01 g</p><p>0,005 g</p><p>0,002 g</p><p>0,001 g</p>";"<p>27 mg</p><p>50 mg</p><p>26 mg</p><p>15 mg</p><p>10 mg</p><p>2,8 mg</p><p>1,5 mg</p><p>0,19 mg</p><p>0,13 mg</p><p>0,045 mg</p><p>0,033 mg</p><p>0,027 mg</p><p>0,023 mg</p><p>0,018 mg</p><p>0,016 mg</p><p>0,017 mg</p><p>0,014 mg</p><p>0,0083 mg</p><p>0,012 mg</p><p>0,011 mg</p><p>0,0095 mg</p><p>0,0095 mg</p><p>0,0095 mg</p><p>0,0095 mg</p>";"--";"<p>PC02 CABBA.</p>";"--";"--"
"414";"1";"--";"Energía";"Contadores estáticos de energía eléctrica activa para medición indirecta. Trifásicos Clase 0,1 S  0,2 S  0,5 S, 0,5 y superiores";"<p>&nbsp;Tensión 120 V</p><p>Corriente 0,25 A</p><p>Cos (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Cos (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 0,50 A</p><p>Cos (?) = 0,5 i</p><p>&nbsp;Tensión 120 V</p><p>Corriente 0,50 A</p><p>Cos (?) = 0,8 c</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Cos (?) = 0,5 i</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Cos (?) = 0,8 c</p>";"<p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,050%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,037%</p>";"--";"<p><span style=""color: black;"">SGC-IT-CLI-01</span></p>";"--";"--"
"414";"1";"--";"Energía";"Contadores  estáticos de energía eléctrica reactiva para medición indirecta. Trifásicos Clase 0,5 S, 0,5 , 1 S,  1 , 2, 3 y superiores";"<p><span style=""color: black;"">&nbsp;</span>Tensión 120 V</p><p>Corriente 0,25 A</p><p>Sin (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Sin (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 0,50 A</p><p>Sin (?) = 0,5 c</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Sin (?) = 0,5 c</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Sin (?) = 0,25 i</p>";"<p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,041%</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p>";"--";"<p><span style=""color: black;"">SGC-IT-CLI-01</span></p>";"--";"--"
